,0,1,2
1262,1115,2305,178
1263,1984,4729,286
1264,8875,10694,929
1265,3803,22489,8590
1266,1140,5470,1479
1267,1062,3928,389
1268,4297,9368,775
1269,922,4699,940
1270,7892,18508,3052
1271,7672,3051,1041
1272,1468,2557,647
1273,7651,16958,2645
1274,2534,4872,342
1275,2400,4198,1084
1276,1108,2217,421
1277,1005,1151,399
1278,1862,1043,220
1279,7773,8775,601
1280,299,1237,29
1281,289,1177,320
1282,1194,5666,1135
1283,2724,5788,2966
1284,2727,3009,1133
1285,6854,10912,884
1286,13073,12307,1797
1287,2432,3482,1271
1288,1184,6007,1562
1289,1508,6289,1646
1290,660,4133,431
1291,623,1648,329
1292,2142,2045,267
1293,1543,5732,312
1294,1897,2341,207
1295,4089,1322,247
1296,13633,11221,4487
1297,24506,9384,3170
1298,11638,15805,3069
1299,12802,20447,1253
1300,21708,23384,6424
1301,3522,6808,1054
1302,3552,6481,1666
1303,629,2807,2023
